round,investment,return_pct,game_id,return,investment_bin,return_pct_bin,prev_return_pct,prev_investment,return_low,investment_low,prev_return_low,prev_investment_low,gain_t,R_t,cumPnL
5,4,0,210,0,"(2.5,7.5]","(-0.1,0.125]",0.083333333,8,TRUE,TRUE,TRUE,TRUE,-4,5.949901826619863,16.066899973586196
6,4,0,210,0,"(2.5,7.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-4,8.49985975231409,7.246829981510338
7,4,0.166666667,210,2.000000004,"(2.5,7.5]","(0.125,0.325]",0,4,TRUE,TRUE,TRUE,TRUE,2.000000011999999,12.14265678902013,7.072780999057236
8,4,0.333333333,210,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.166666667,4,FALSE,TRUE,TRUE,TRUE,7.999999988000001,17.34665255574304,12.950946687340066
9,7,0.19047619,210,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.333333333,4,TRUE,TRUE,FALSE,TRUE,4.9999999699999975,24.780932222490062,14.065662651138043
10,6,0.111111111,210,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0.19047619,7,TRUE,TRUE,TRUE,TRUE,-5.999999608263806e-9,35.40133174641438,9.845963849796629
1,5,0.533333333,211,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.5,10,FALSE,TRUE,FALSE,FALSE,18.999999985,1.4285714285714286,18.999999985
2,5,0,211,0,"(2.5,7.5]","(-0.1,0.125]",0.533333333,5,TRUE,TRUE,FALSE,TRUE,-5,2.0408163265306123,8.299999989499998
3,2,0,211,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-2,2.9154518950437325,3.809999992649998
4,1,0.666666667,211,2.000000001,"(-1,2.5]","(0.51,0.755]",0,2,FALSE,TRUE,TRUE,TRUE,5.000000003,4.164931278633904,7.666999997854999
5,3,0.333333333,211,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.666666667,1,FALSE,TRUE,FALSE,TRUE,5.999999991000001,5.949901826619863,11.3668999894985
6,2,0.333333333,211,1.999999998,"(-1,2.5]","(0.325,0.51]",0.333333333,3,FALSE,TRUE,FALSE,TRUE,3.9999999940000004,8.49985975231409,11.956829986648952
7,8,0.291666667,211,7.000000008,"(7.5,12.5]","(0.125,0.325]",0.333333333,2,TRUE,TRUE,FALSE,TRUE,13.000000023999998,12.14265678902013,21.36978101465426
8,4,0,211,0,"(2.5,7.5]","(-0.1,0.125]",0.291666667,8,TRUE,TRUE,TRUE,TRUE,-4,17.34665255574304,10.958846710257985
9,2,0,211,0,"(-1,2.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-2,24.780932222490062,5.671192697180589
10,4,0.083333333,211,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1.000000012,35.40133174641438,2.9698348760264115
1,2,0.333333333,212,1.999999998,"(-1,2.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,3.9999999940000004,1.4285714285714286,3.9999999940000004
2,2,0.333333333,212,1.999999998,"(-1,2.5]","(0.325,0.51]",0.333333333,2,FALSE,TRUE,FALSE,TRUE,3.9999999940000004,2.0408163265306123,6.799999989800001
3,1,0,212,0,"(-1,2.5]","(-0.1,0.125]",0.333333333,2,TRUE,TRUE,FALSE,TRUE,-1,2.9154518950437325,3.759999992859999
4,1,0,212,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-1,4.164931278633904,1.6319999950019997
5,0,0,212,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,0,5.949901826619863,1.1423999965013996
6,0,0,212,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,8.49985975231409,0.7996799975509797
7,1,0.333333333,212,0.999999999,"(-1,2.5]","(0.325,0.51]",0,0,FALSE,TRUE,TRUE,TRUE,1.9999999970000002,12.14265678902013,2.5597759952856864
8,1,0,212,0,"(-1,2.5]","(-0.1,0.125]",0.333333333,1,TRUE,TRUE,FALSE,TRUE,-1,17.34665255574304,0.7918431966999803
9,0,0,212,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,0.5542902376899862
10,0,0,212,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,0.38800316638299026
1,11,0.393939394,213,13.000000002,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,28.000000006,1.4285714285714286,28.000000006
2,9,0.518518519,213,14.000000013,"(7.5,12.5]","(0.51,0.755]",0.393939394,11,FALSE,TRUE,FALSE,FALSE,33.000000039,2.0408163265306123,52.6000000432
3,13,0.41025641,213,15.99999999,"(12.5,17.5]","(0.325,0.51]",0.518518519,9,FALSE,FALSE,FALSE,TRUE,34.99999997,2.9154518950437325,71.82000000023999
4,9,0.407407407,213,10.999999988999999,"(7.5,12.5]","(0.325,0.51]",0.41025641,13,FALSE,TRUE,FALSE,FALSE,23.999999966999994,4.164931278633904,74.273999967168
5,3,0,213,0,"(2.5,7.5]","(-0.1,0.125]",0.407407407,9,TRUE,TRUE,FALSE,TRUE,-3,5.949901826619863,48.991799977017585
6,12,0.194444444,213,6.9999999840000005,"(7.5,12.5]","(0.125,0.325]",0,3,TRUE,FALSE,TRUE,TRUE,8.999999952000003,8.49985975231409,43.294259935912315
7,9,0.407407407,213,10.999999988999999,"(7.5,12.5]","(0.325,0.51]",0.194444444,12,FALSE,TRUE,TRUE,FALSE,23.999999966999994,12.14265678902013,54.30598192213861
8,12,0.305555556,213,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.407407407,9,TRUE,FALSE,FALSE,TRUE,21.000000047999997,17.34665255574304,59.014187393497025
9,7,0.285714286,213,6.0000000060000005,"(2.5,7.5]","(0.125,0.325]",0.305555556,12,TRUE,TRUE,TRUE,FALSE,11.000000018000001,24.780932222490062,52.30993119344791
10,10,0.2,213,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0.285714286,7,TRUE,FALSE,TRUE,TRUE,8.000000000000004,35.40133174641438,44.61695183541354
1,10,0.5,214,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,15,0.311111111,214,13.999999995,"(12.5,17.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,26.999999985000002,2.0408163265306123,51.499999984999995
3,5,0.733333333,214,10.999999995,"(2.5,7.5]","(0.51,0.755]",0.311111111,15,FALSE,TRUE,TRUE,FALSE,27.999999985000002,2.9154518950437325,64.0499999745
4,19,0.50877193,214,29.00000001,"(17.5,21]","(0.325,0.51]",0.733333333,5,FALSE,FALSE,FALSE,TRUE,68.00000003,4.164931278633904,112.83500001215
5,20,0.5,214,30,"(17.5,21]","(0.325,0.51]",0.50877193,19,FALSE,FALSE,FALSE,FALSE,70,5.949901826619863,148.98450000850497
6,0,0,214,0,"(-1,2.5]","(-0.1,0.125]",0.5,20,TRUE,TRUE,FALSE,FALSE,0,8.49985975231409,104.28915000595349
7,6,0.111111111,214,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5.999999608263806e-9,12.14265678902013,73.00240499816744
8,7,0,214,0,"(2.5,7.5]","(-0.1,0.125]",0.111111111,6,TRUE,TRUE,TRUE,TRUE,-7,17.34665255574304,44.1016834987172
9,5,0,214,0,"(2.5,7.5]","(-0.1,0.125]",0,7,TRUE,TRUE,TRUE,TRUE,-5,24.780932222490062,25.87117844910204
10,10,0.2,214,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0,5,TRUE,FALSE,TRUE,TRUE,8.000000000000004,35.40133174641438,26.10982491437143
1,3,0.222222222,215,1.999999998,"(2.5,7.5]","(0.125,0.325]",0.5,10,TRUE,TRUE,FALSE,FALSE,2.9999999940000004,1.4285714285714286,2.999999994
2,10,0.2,215,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0.222222222,3,TRUE,FALSE,TRUE,TRUE,8.000000000000004,2.0408163265306123,10.099999995800003
3,5,0.333333333,215,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.2,10,FALSE,TRUE,TRUE,FALSE,9.999999985000002,2.9154518950437325,17.069999982060004
4,5,0.133333333,215,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,0.9999999850000005,4.164931278633904,12.948999972442005
5,7,0.380952381,215,8.000000001,"(2.5,7.5]","(0.325,0.51]",0.133333333,5,FALSE,TRUE,TRUE,TRUE,17.000000003,5.949901826619863,26.0642999837094
6,5,0.533333333,215,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.380952381,7,FALSE,TRUE,FALSE,TRUE,18.999999985,8.49985975231409,37.24500997359658
7,10,0.4,215,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.533333333,5,FALSE,FALSE,FALSE,TRUE,26.000000000000007,12.14265678902013,52.071506981517615
8,10,0.3,215,9,"(7.5,12.5]","(0.125,0.325]",0.4,10,TRUE,FALSE,FALSE,FALSE,17,17.34665255574304,53.45005488706233
9,10,0.3,215,9,"(7.5,12.5]","(0.125,0.325]",0.3,10,TRUE,FALSE,TRUE,FALSE,17,24.780932222490062,54.41503842094363
10,5,0.133333333,215,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.3,10,TRUE,TRUE,TRUE,FALSE,0.9999999850000005,35.40133174641438,39.09052687966053
1,10,0.5,216,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,12,0.5,216,18,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,42,2.0408163265306123,66.5
3,12,0.388888889,216,14.000000004,"(7.5,12.5]","(0.325,0.51]",0.5,12,FALSE,FALSE,FALSE,FALSE,30.000000012,2.9154518950437325,76.550000012
4,6,0.111111111,216,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0.388888889,12,TRUE,TRUE,FALSE,FALSE,-5.999999608263806e-9,4.164931278633904,53.585000002399994
5,8,0,216,0,"(7.5,12.5]","(-0.1,0.125]",0.111111111,6,TRUE,TRUE,TRUE,TRUE,-8,5.949901826619863,29.509500001679992
6,10,0,216,0,"(7.5,12.5]","(-0.1,0.125]",0,8,TRUE,FALSE,TRUE,TRUE,-10,8.49985975231409,10.656650001175992
7,2,0,216,0,"(-1,2.5]","(-0.1,0.125]",0,10,TRUE,TRUE,TRUE,FALSE,-2,12.14265678902013,5.459655000823194
8,1,0,216,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,17.34665255574304,2.8217585005762356
9,12,0,216,0,"(7.5,12.5]","(-0.1,0.125]",0,1,TRUE,FALSE,TRUE,TRUE,-12,24.780932222490062,-10.024769049596635
10,1,0,216,0,"(-1,2.5]","(-0.1,0.125]",0,12,TRUE,TRUE,TRUE,FALSE,-1,35.40133174641438,-8.017338334717643
1,6,0.388888889,217,7.000000002,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,15.000000006,1.4285714285714286,15.000000005999999
2,10,0.3,217,9,"(7.5,12.5]","(0.125,0.325]",0.388888889,6,TRUE,FALSE,FALSE,TRUE,17,2.0408163265306123,27.500000004199997
3,4,0.416666667,217,5.000000004,"(2.5,7.5]","(0.325,0.51]",0.3,10,FALSE,TRUE,TRUE,FALSE,11.000000012000001,2.9154518950437325,30.250000014939992
4,12,0.305555556,217,11.000000016,"(7.5,12.5]","(0.125,0.325]",0.416666667,4,TRUE,FALSE,FALSE,TRUE,21.000000047999997,4.164931278633904,42.175000058458
5,4,0.083333333,217,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.305555556,12,TRUE,TRUE,TRUE,FALSE,-1.000000012,5.949901826619863,28.522500028920593
6,2,0,217,0,"(-1,2.5]","(-0.1,0.125]",0.083333333,4,TRUE,TRUE,TRUE,TRUE,-2,8.49985975231409,17.965750020244414
7,8,0,217,0,"(7.5,12.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-8,12.14265678902013,4.576025014171089
8,2,0.333333333,217,1.999999998,"(-1,2.5]","(0.325,0.51]",0,8,FALSE,TRUE,TRUE,TRUE,3.9999999940000004,17.34665255574304,7.203217503919762
9,5,0,217,0,"(2.5,7.5]","(-0.1,0.125]",0.333333333,2,TRUE,TRUE,FALSE,TRUE,-5,24.780932222490062,0.04225225274383343
10,1,0,217,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-1,35.40133174641438,-0.9704234230793166
1,2,0.666666667,218,4.000000002,"(-1,2.5]","(0.51,0.755]",0.5,10,FALSE,TRUE,FALSE,FALSE,10.000000006,1.4285714285714286,10.000000005999999
2,1,1,218,3,"(-1,2.5]","(0.755,1.1]",0.666666667,2,FALSE,TRUE,FALSE,TRUE,8,2.0408163265306123,15.000000004199999
3,2,0,218,0,"(-1,2.5]","(-0.1,0.125]",1,1,TRUE,TRUE,FALSE,TRUE,-2,2.9154518950437325,8.500000002939998
4,1,0.666666667,218,2.000000001,"(-1,2.5]","(0.51,0.755]",0,2,FALSE,TRUE,TRUE,TRUE,5.000000003,4.164931278633904,10.950000005057998
5,4,0.083333333,218,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.666666667,1,TRUE,TRUE,FALSE,TRUE,-1.000000012,5.949901826619863,6.664999991540599
6,3,0.333333333,218,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.083333333,4,FALSE,TRUE,TRUE,TRUE,5.999999991000001,8.49985975231409,10.665499985078421
7,4,0.333333333,218,3.999999996,"(2.5,7.5]","(0.325,0.51]",0.333333333,3,FALSE,TRUE,FALSE,TRUE,7.999999988000001,12.14265678902013,15.465849977554896
8,5,0.333333333,218,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.333333333,4,FALSE,TRUE,FALSE,TRUE,9.999999985000002,17.34665255574304,20.826094969288427
9,6,0.111111111,218,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,-5.999999608263806e-9,24.780932222490062,14.5782664725019
10,2,0.166666667,218,1.000000002,"(-1,2.5]","(0.125,0.325]",0.111111111,6,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,35.40133174641438,11.204786536751328
1,10,0.5,219,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,9,0.888888889,219,24.000000003,"(7.5,12.5]","(0.755,1.1]",0.5,10,FALSE,TRUE,FALSE,FALSE,63.000000009000004,2.0408163265306123,87.500000009
3,10,0.6,219,18,"(7.5,12.5]","(0.51,0.755]",0.888888889,9,FALSE,FALSE,FALSE,TRUE,44,2.9154518950437325,105.2500000063
4,5,0.533333333,219,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.6,10,FALSE,TRUE,FALSE,FALSE,18.999999985,4.164931278633904,92.67499998941
5,10,0.2,219,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0.533333333,5,TRUE,FALSE,FALSE,TRUE,8.000000000000004,5.949901826619863,72.872499992587
6,1,0,219,0,"(-1,2.5]","(-0.1,0.125]",0.2,10,TRUE,TRUE,TRUE,FALSE,-1,8.49985975231409,50.010749994810894
7,20,0.2,219,12.000000000000002,"(17.5,21]","(0.125,0.325]",0,1,TRUE,FALSE,TRUE,TRUE,16.000000000000007,12.14265678902013,51.00752499636763
8,20,0.5,219,30,"(17.5,21]","(0.325,0.51]",0.2,20,FALSE,FALSE,TRUE,FALSE,70,17.34665255574304,105.70526749745734
9,20,0.4,219,24.000000000000004,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,52.000000000000014,24.780932222490062,125.99368724822016
10,20,0.5,219,30,"(17.5,21]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,70,35.40133174641438,158.19558107375408
1,8,0.416666667,220,10.000000008,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,22.000000024000002,1.4285714285714286,22.000000024000002
2,10,0.4,220,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.416666667,8,FALSE,FALSE,FALSE,TRUE,26.000000000000007,2.0408163265306123,41.40000001680001
3,12,0.5,220,18,"(7.5,12.5]","(0.325,0.51]",0.4,10,FALSE,FALSE,FALSE,FALSE,42,2.9154518950437325,70.98000001176
4,10,0,220,0,"(7.5,12.5]","(-0.1,0.125]",0.5,12,TRUE,FALSE,FALSE,FALSE,-10,4.164931278633904,39.686000008232
5,5,0.2,220,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0,10,TRUE,TRUE,TRUE,FALSE,4.000000000000002,5.949901826619863,31.7802000057624
6,8,0.5,220,12,"(7.5,12.5]","(0.325,0.51]",0.2,5,FALSE,TRUE,TRUE,TRUE,28,8.49985975231409,50.246140004033684
7,9,0.111111111,220,2.999999997,"(7.5,12.5]","(-0.1,0.125]",0.5,8,TRUE,TRUE,FALSE,TRUE,-8.9999989683065e-9,12.14265678902013,35.17229799382358
8,6,0,220,0,"(2.5,7.5]","(-0.1,0.125]",0.111111111,9,TRUE,TRUE,TRUE,TRUE,-6,17.34665255574304,18.6206085956765
9,20,0.4,220,24.000000000000004,"(17.5,21]","(0.325,0.51]",0,6,FALSE,FALSE,TRUE,TRUE,52.000000000000014,24.780932222490062,65.03442601697357
10,10,0.4,220,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.4,20,FALSE,FALSE,FALSE,FALSE,26.000000000000007,35.40133174641438,71.5240982118815
1,10,0.5,221,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,1,0,221,0,"(-1,2.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,-1,2.0408163265306123,23.499999999999996
3,5,0,221,0,"(2.5,7.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-5,2.9154518950437325,11.449999999999996
4,19,0.403508772,221,23.000000004000004,"(17.5,21]","(0.325,0.51]",0,5,FALSE,FALSE,TRUE,TRUE,50.000000012000015,4.164931278633904,58.015000012000016
5,20,0.5,221,30,"(17.5,21]","(0.325,0.51]",0.403508772,19,FALSE,FALSE,FALSE,FALSE,70,5.949901826619863,110.6105000084
6,20,0.5,221,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,8.49985975231409,147.42735000588002
7,1,0,221,0,"(-1,2.5]","(-0.1,0.125]",0.5,20,TRUE,TRUE,FALSE,FALSE,-1,12.14265678902013,102.199145004116
8,20,0.3,221,18,"(17.5,21]","(0.125,0.325]",0,1,TRUE,FALSE,TRUE,TRUE,34,17.34665255574304,105.5394015028812
9,10,0.4,221,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.3,20,FALSE,FALSE,TRUE,FALSE,26.000000000000007,24.780932222490062,99.87758105201684
10,20,0.2,221,12.000000000000002,"(17.5,21]","(0.125,0.325]",0.4,10,TRUE,FALSE,FALSE,FALSE,16.000000000000007,35.40133174641438,85.91430673641179
1,5,0.333333333,222,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,9.999999985000002,1.4285714285714286,9.999999985000002
2,7,0.904761905,222,19.000000005,"(2.5,7.5]","(0.755,1.1]",0.333333333,5,FALSE,TRUE,FALSE,TRUE,50.000000015,2.0408163265306123,57.000000004499995
3,2,0.166666667,222,1.000000002,"(-1,2.5]","(0.125,0.325]",0.904761905,7,TRUE,TRUE,FALSE,TRUE,1.0000000059999996,2.9154518950437325,40.90000000914999
4,10,0,222,0,"(7.5,12.5]","(-0.1,0.125]",0.166666667,2,TRUE,FALSE,TRUE,TRUE,-10,4.164931278633904,18.630000006404995
5,10,0.2,222,6.000000000000001,"(7.5,12.5]","(0.125,0.325]",0,10,TRUE,FALSE,TRUE,FALSE,8.000000000000004,5.949901826619863,21.041000004483497
6,1,0,222,0,"(-1,2.5]","(-0.1,0.125]",0.2,10,TRUE,TRUE,TRUE,FALSE,-1,8.49985975231409,13.728700003138448
7,4,0.166666667,222,2.000000004,"(2.5,7.5]","(0.125,0.325]",0,1,TRUE,TRUE,TRUE,TRUE,2.000000011999999,12.14265678902013,11.610090014196913
8,2,0,222,0,"(-1,2.5]","(-0.1,0.125]",0.166666667,4,TRUE,TRUE,TRUE,TRUE,-2,17.34665255574304,6.127063009937839
9,5,0.333333333,222,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0,2,FALSE,TRUE,TRUE,TRUE,9.999999985000002,24.780932222490062,14.28894409195649
10,6,1,222,18,"(2.5,7.5]","(0.755,1.1]",0.333333333,5,FALSE,TRUE,FALSE,TRUE,48,35.40133174641438,58.00226086436954
1,5,0.333333333,223,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.5,10,FALSE,TRUE,FALSE,FALSE,9.999999985000002,1.4285714285714286,9.999999985000002
2,7,0.19047619,223,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,4.9999999699999975,2.0408163265306123,11.999999959499997
3,8,0.416666667,223,10.000000008,"(7.5,12.5]","(0.325,0.51]",0.19047619,7,FALSE,TRUE,TRUE,TRUE,22.000000024000002,2.9154518950437325,30.399999995650003
4,4,0,223,0,"(2.5,7.5]","(-0.1,0.125]",0.416666667,8,TRUE,TRUE,FALSE,TRUE,-4,4.164931278633904,17.279999996955002
5,8,0,223,0,"(7.5,12.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-8,5.949901826619863,4.0959999978685
6,10,0.5,223,15,"(7.5,12.5]","(0.325,0.51]",0,8,FALSE,FALSE,TRUE,TRUE,35,8.49985975231409,37.86719999850796
7,7,0,223,0,"(2.5,7.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,-7,12.14265678902013,19.507039998955566
8,10,0.4,223,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0,7,FALSE,FALSE,TRUE,TRUE,26.000000000000007,17.34665255574304,39.6549279992689
9,5,0.333333333,223,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.4,10,FALSE,TRUE,FALSE,FALSE,9.999999985000002,24.780932222490062,37.75844958448823
10,6,0.388888889,223,7.000000002,"(2.5,7.5]","(0.325,0.51]",0.333333333,5,FALSE,TRUE,FALSE,TRUE,15.000000006,35.40133174641438,41.43091471514176
1,10,0.5,224,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,15,0.8,224,36.00000000000001,"(12.5,17.5]","(0.755,1.1]",0.5,10,FALSE,FALSE,FALSE,FALSE,93.00000000000003,2.0408163265306123,117.50000000000001
3,20,0.7,224,41.99999999999999,"(17.5,21]","(0.51,0.755]",0.8,15,FALSE,FALSE,FALSE,FALSE,105.99999999999997,2.9154518950437325,188.25
4,14,0.5,224,21,"(12.5,17.5]","(0.325,0.51]",0.7,20,FALSE,FALSE,FALSE,FALSE,49,4.164931278633904,180.77499999999998
5,10,0.5,224,15,"(7.5,12.5]","(0.325,0.51]",0.5,14,FALSE,FALSE,FALSE,FALSE,35,5.949901826619863,161.5425
6,10,0.3,224,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,8.49985975231409,130.07975
7,0,0,224,0,"(-1,2.5]","(-0.1,0.125]",0.3,10,TRUE,TRUE,TRUE,FALSE,0,12.14265678902013,91.05582499999997
8,10,0.7,224,20.999999999999996,"(7.5,12.5]","(0.51,0.755]",0,0,FALSE,FALSE,TRUE,TRUE,52.999999999999986,17.34665255574304,116.73907749999996
9,9,0.296296296,224,7.999999992000001,"(7.5,12.5]","(0.125,0.325]",0.7,10,TRUE,TRUE,FALSE,FALSE,14.999999976000005,24.780932222490062,96.71735422599998
10,10,0.4,224,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.296296296,9,FALSE,FALSE,TRUE,TRUE,26.000000000000007,35.40133174641438,93.70214795819999
1,5,0.533333333,225,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.5,10,FALSE,TRUE,FALSE,FALSE,18.999999985,1.4285714285714286,18.999999985
2,6,1,225,18,"(2.5,7.5]","(0.755,1.1]",0.533333333,5,FALSE,TRUE,FALSE,TRUE,48,2.0408163265306123,61.299999989499995
3,5,0.6,225,9,"(2.5,7.5]","(0.51,0.755]",1,6,FALSE,TRUE,FALSE,TRUE,22,2.9154518950437325,64.90999999265
4,7,0.380952381,225,8.000000001,"(2.5,7.5]","(0.325,0.51]",0.6,5,FALSE,TRUE,FALSE,TRUE,17.000000003,4.164931278633904,62.43699999785499
5,3,0.555555556,225,5.000000004,"(2.5,7.5]","(0.51,0.755]",0.380952381,7,FALSE,TRUE,FALSE,TRUE,12.000000012000001,5.949901826619863,55.70590001049849
6,10,0.4,225,12.000000000000002,"(7.5,12.5]","(0.325,0.51]",0.555555556,3,FALSE,FALSE,FALSE,TRUE,26.000000000000007,8.49985975231409,64.99413000734896
7,5,0.133333333,225,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.4,10,TRUE,TRUE,FALSE,FALSE,0.9999999850000005,12.14265678902013,46.49589099014426
8,4,0.083333333,225,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,-1.000000012,17.34665255574304,31.547123681100985
9,12,0.194444444,225,6.9999999840000005,"(7.5,12.5]","(0.125,0.325]",0.083333333,4,TRUE,FALSE,TRUE,TRUE,8.999999952000003,24.780932222490062,31.08298652877069
10,5,0.4,225,6.000000000000001,"(2.5,7.5]","(0.325,0.51]",0.194444444,12,FALSE,TRUE,TRUE,FALSE,13.000000000000004,35.40133174641438,34.75809057013948
1,10,0.5,226,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,10,0.3,226,9,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,17,2.0408163265306123,41.49999999999999
3,6,0.277777778,226,5.000000004,"(2.5,7.5]","(0.125,0.325]",0.3,10,TRUE,TRUE,TRUE,FALSE,9.000000012000001,2.9154518950437325,38.05000001199999
4,14,0.30952381,226,13.000000020000002,"(12.5,17.5]","(0.125,0.325]",0.277777778,6,TRUE,FALSE,TRUE,TRUE,25.000000060000005,4.164931278633904,51.635000068400004
5,9,0.296296296,226,7.999999992000001,"(7.5,12.5]","(0.125,0.325]",0.30952381,14,TRUE,TRUE,TRUE,FALSE,14.999999976000005,5.949901826619863,51.14450002388
6,10,0.3,226,9,"(7.5,12.5]","(0.125,0.325]",0.296296296,9,TRUE,FALSE,TRUE,TRUE,17,8.49985975231409,52.801150016716
7,9,0.407407407,226,10.999999988999999,"(7.5,12.5]","(0.325,0.51]",0.3,10,FALSE,TRUE,TRUE,FALSE,23.999999966999994,12.14265678902013,60.96080497870119
8,9,0.296296296,226,7.999999992000001,"(7.5,12.5]","(0.125,0.325]",0.407407407,9,TRUE,TRUE,FALSE,TRUE,14.999999976000005,17.34665255574304,57.67256346109084
9,9,0.296296296,226,7.999999992000001,"(7.5,12.5]","(0.125,0.325]",0.296296296,9,TRUE,TRUE,TRUE,TRUE,14.999999976000005,24.780932222490062,55.37079439876359
